Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,DayOfWeek,RushHour,Month,HourDPT,HourDPT%,ComfortIndex,ComfortIndexScaled,ComfortAdd,ComfortAddScaled
2018-03-25,960,15,16.7,38,3.1,265,2.2,2.27,0.0,0.0,1.0,0,1,6,0,3,33.0,0.06,15.9498,0.66,0.96,0.35
2018-03-19,731,21,8.0,47,3.3,2000,-2.6,0.0,0.0,0.0,1.0,0,1,0,0,3,-54.6,-0.09,9.89475,0.48,-0.89,0.3
2018-05-25,1630,22,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,1.0,0,1,4,0,5,193.6,0.33,17.3386,0.7,5.72,0.47
2018-05-11,252,3,12.0,86,0.9,297,9.7,0.0,0.0,0.0,1.0,0,1,4,0,5,29.1,0.05,12.1925,0.54,0.61,0.34
2018-05-01,1898,17,22.0,65,2.4,589,15.1,0.47,0.0,0.0,1.0,0,1,1,1,5,256.7,0.44,20.55625,0.79,9.04,0.55
2018-04-07,553,11,4.7,26,4.8,1927,-13.2,1.55,0.0,0.0,1.0,0,1,5,0,4,-145.2,-0.25,8.688600000000001,0.44,-2.17,0.27
2018-03-18,587,11,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,1.0,0,1,6,0,3,-17.6,-0.03,10.183,0.48,-0.31,0.32
2018-03-11,533,21,5.7,34,1.0,1520,-8.9,0.0,0.0,0.0,1.0,0,1,6,0,3,-186.9,-0.32,8.894400000000001,0.45,-2.85,0.25
2018-03-31,972,20,14.0,45,1.6,1729,2.2,0.0,0.0,0.0,1.0,0,1,5,0,3,44.0,0.08,14.15125,0.6,1.13,0.35
2018-04-04,1209,15,17.9,44,2.2,2000,5.4,2.79,0.0,0.0,1.0,0,1,2,0,4,81.0,0.14,16.8528,0.68,2.36,0.38
2018-04-11,0,11,14.9,44,4.0,1468,2.7,2.75,0.0,0.0,1.0,0,0,2,0,4,29.700000000000003,0.05,14.7768,0.62,0.74,0.34
2018-03-22,758,15,10.7,34,4.5,1850,-4.5,2.51,0.0,0.0,1.0,0,1,3,0,3,-67.5,-0.12,12.0794,0.54,-1.45,0.29
2018-03-10,664,18,6.2,61,3.2,1411,-0.7,0.4,0.0,0.0,1.0,0,1,5,1,3,-12.6,-0.02,7.98035,0.42,-0.16,0.32
2018-05-27,1374,22,18.6,50,1.0,1830,7.9,0.0,0.0,0.0,1.0,0,1,6,0,5,173.8,0.3,17.4725,0.7,5.24,0.46
2018-05-13,2379,16,19.5,65,2.9,857,12.7,1.97,0.0,0.0,1.0,0,1,6,0,5,203.2,0.35,18.5375,0.73,6.49,0.49
2018-03-07,147,22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,1.0,0,1,2,0,3,0.0,0.0,8.806000000000001,0.44,0.0,0.32
2018-05-23,1241,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,1.0,0,1,2,1,5,64.39999999999999,0.11,13.72375,0.59,1.51,0.36
2018-03-30,939,12,19.1,26,1.6,1704,-0.8,2.73,0.0,0.0,1.0,0,1,4,0,3,-9.6,-0.02,17.227800000000002,0.69,-0.34,0.31
2018-03-30,1045,20,14.3,63,2.6,936,7.3,0.0,0.0,0.0,1.0,0,1,4,0,3,146.0,0.25,14.3407,0.61,3.59,0.42
2018-03-19,387,13,10.1,61,3.7,1504,2.9,0.38,0.0,0.0,1.0,0,1,0,0,3,37.7,0.06,11.0438,0.51,0.66,0.34
2018-04-24,751,7,9.8,84,1.3,2000,7.2,0.04,0.0,0.0,1.0,0,1,1,1,4,50.4,0.09,10.2136,0.49,0.92,0.35
2018-03-19,38,1,6.7,84,0.8,320,4.1,0.0,0.0,0.0,1.0,0,1,0,0,3,4.1,0.01,7.3864,0.4,0.07,0.32
2018-05-29,204,4,19.8,60,1.9,1364,11.8,0.0,0.0,0.0,1.0,0,1,1,0,5,47.2,0.08,18.634,0.74,1.49,0.36
2018-03-03,149,3,0.8,38,0.8,1594,-11.9,0.0,0.0,0.0,1.0,0,1,5,0,3,-35.7,-0.06,5.4717,0.34,-0.33,0.31
2018-04-03,913,12,19.6,63,2.9,1034,12.3,0.68,0.0,0.0,1.0,0,1,1,0,4,147.60000000000002,0.25,18.562150000000003,0.73,4.64,0.44
2018-03-20,165,2,5.1,44,3.4,2000,-6.1,0.0,0.0,0.0,1.0,0,1,1,0,3,-12.2,-0.02,7.9952,0.42,-0.16,0.32
2018-04-02,662,11,18.5,61,1.6,1301,10.8,0.95,0.0,0.0,1.0,0,1,0,0,4,118.8,0.2,17.642,0.71,3.53,0.41
2018-05-16,338,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,1.0,0,1,2,0,5,424.0,0.73,21.67955,0.83,15.83,0.73
2018-04-08,141,3,2.0,50,2.0,2000,-7.3,0.0,0.0,0.0,1.0,0,1,6,0,4,-21.9,-0.04,5.4375,0.34,-0.22,0.32
2018-05-27,1404,12,23.4,38,2.8,1756,8.2,1.87,0.0,0.0,1.0,0,1,6,0,5,98.4,0.17,20.3651,0.79,3.46,0.41
2018-04-10,1702,8,9.6,38,1.4,1527,-4.0,0.58,0.0,0.0,1.0,0,1,1,1,4,-32.0,-0.05,11.2709,0.52,-0.56,0.31
2018-05-31,1151,13,25.0,47,2.5,1120,12.8,3.34,0.0,0.0,1.0,0,1,3,0,5,166.4,0.29,21.93925,0.83,6.36,0.49
2018-05-18,77,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,1.0,0,1,4,0,5,102.0,0.18,17.3681,0.7,3.13,0.4
2018-04-26,1084,13,20.6,30,2.4,1048,2.3,2.67,0.0,0.0,1.0,0,1,3,0,4,29.9,0.05,18.2515,0.72,0.91,0.35
2018-04-14,675,17,9.3,81,2.4,2000,6.1,0.52,0.0,0.0,1.0,0,1,5,1,4,103.7,0.18,9.8434,0.47,1.77,0.37
2018-04-10,485,0,9.0,46,1.2,1259,-2.0,0.0,0.0,0.0,1.0,0,1,1,0,4,-0.0,-0.0,10.6335,0.5,-0.0,0.32
2018-03-18,71,21,8.8,72,0.9,501,4.0,0.0,0.0,0.0,1.0,0,1,6,0,3,84.0,0.14,9.6778,0.47,1.35,0.36
2018-04-15,1105,12,12.5,53,3.4,1324,3.1,2.52,0.0,0.0,1.0,0,1,6,0,4,37.2,0.06,13.017,0.57,0.78,0.34
2018-03-04,9,23,8.7,91,2.9,957,7.3,0.0,0.0,0.0,1.0,0,1,6,0,3,167.9,0.29,8.9871,0.45,2.61,0.39
2018-04-02,920,14,23.0,42,3.4,1315,9.3,2.1,0.0,0.0,1.0,0,1,0,0,4,130.20000000000002,0.22,20.2885,0.79,4.46,0.44
2018-03-04,90,3,8.5,96,0.4,238,7.8,0.0,0.1,0.0,1.0,0,1,6,0,3,23.4,0.04,8.632,0.44,0.35,0.33
2018-04-30,1344,16,24.8,45,1.8,549,12.0,2.05,0.0,0.0,1.0,0,1,0,0,4,192.0,0.33,21.68425,0.83,7.16,0.51
2018-04-05,207,8,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,1.0,0,1,3,1,4,45.6,0.08,6.957400000000001,0.39,0.56,0.34
2018-05-17,131,17,22.7,96,0.4,249,22.0,0.11,2.5,0.0,1.0,0,1,3,1,5,374.0,0.64,22.5196,0.85,14.41,0.69
2018-05-28,641,6,16.2,0,0.5,1588,9.3,0.05,0.0,0.0,1.0,0,1,0,0,5,55.8,0.1,15.265,0.64,1.53,0.36
2018-04-07,714,18,6.4,43,3.7,2000,-5.2,0.92,0.0,0.0,1.0,0,1,5,1,4,-93.6,-0.16,8.939350000000001,0.45,-1.43,0.29
2018-03-08,19,2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,1.0,0,1,3,0,3,4.6,0.01,4.8798,0.33,0.05,0.32
2018-04-24,35,3,9.6,94,1.3,523,8.6,0.0,2.4,0.0,1.0,0,1,1,0,4,25.8,0.04,9.7617,0.47,0.39,0.33
2018-05-03,871,12,14.1,59,3.9,1870,6.1,1.12,0.0,0.0,1.0,0,1,3,0,5,73.19999999999999,0.13,14.1902,0.6,1.84,0.37
2018-04-14,70,13,8.8,93,1.7,597,7.7,0.38,0.0,0.0,1.0,0,1,5,0,4,100.1,0.17,9.01945,0.45,1.53,0.36
2018-04-01,1296,18,17.7,75,2.1,519,13.2,0.12,0.0,0.0,1.0,0,1,6,1,4,237.6,0.41,17.259999999999998,0.7,7.08,0.5
2018-05-18,129,0,19.3,97,1.8,523,18.8,0.0,1.0,0.0,1.0,0,1,4,0,5,0.0,0.0,19.2208,0.75,0.0,0.32
2018-03-07,289,0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,1.0,0,1,2,0,3,-0.0,-0.0,6.33925,0.37,-0.0,0.32
2018-04-05,38,7,7.1,94,2.2,572,6.1,0.0,1.5,0.0,1.0,0,1,3,1,4,42.7,0.07,7.3442,0.4,0.51,0.34
2018-04-10,75,22,15.8,83,5.4,691,12.9,0.0,1.5,0.0,1.0,0,1,1,0,4,283.8,0.49,15.67845,0.65,7.68,0.52
2018-05-04,1222,13,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,1.0,0,1,4,0,5,11.7,0.02,17.206,0.69,0.34,0.33
2018-03-26,1031,19,14.3,37,3.1,1247,-0.2,0.1,0.0,0.0,1.0,0,1,0,1,3,-3.8,-0.01,14.3693,0.61,-0.14,0.32
2018-05-14,1171,15,24.0,59,1.6,353,15.4,2.24,0.0,0.0,1.0,0,1,0,0,5,231.0,0.4,21.85775,0.83,8.74,0.55
2018-03-12,695,22,7.8,49,0.1,528,-2.2,0.0,0.0,0.0,1.0,0,1,0,0,3,-48.400000000000006,-0.08,9.67935,0.47,-0.77,0.3
2018-04-12,98,4,7.5,53,1.0,1701,-1.4,0.0,0.0,0.0,1.0,0,1,3,0,4,-5.6,-0.01,9.3095,0.46,-0.09,0.32
2018-05-15,1458,16,28.8,37,2.4,1629,12.6,1.44,0.0,0.0,1.0,0,1,1,0,5,201.6,0.35,23.84505,0.89,8.35,0.54
2018-04-04,668,23,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,1.0,0,1,2,0,4,50.6,0.09,11.1933,0.51,1.01,0.35
2018-05-01,1315,12,22.1,67,2.7,462,15.6,0.81,0.0,0.0,1.0,0,1,1,0,5,187.2,0.32,20.7206,0.8,6.63,0.49
2018-04-27,170,5,9.9,69,1.1,808,4.4,0.0,0.0,0.0,1.0,0,1,4,0,4,22.0,0.04,10.6843,0.5,0.43,0.33
2018-04-07,426,22,3.5,41,2.8,2000,-8.5,0.0,0.0,0.0,1.0,0,1,5,0,4,-187.0,-0.32,7.069500000000001,0.39,-2.26,0.26
2018-05-13,189,2,14.5,97,2.9,359,14.0,0.0,0.1,0.0,1.0,0,1,6,0,5,28.0,0.05,14.5,0.61,0.73,0.34
2018-05-20,676,9,16.0,34,1.3,2000,0.1,1.0,0.0,0.0,1.0,0,1,6,1,5,0.9,0.0,15.4555,0.64,0.0,0.32
2018-04-18,1815,8,8.3,36,0.6,1335,-5.9,0.82,0.0,0.0,1.0,0,1,2,1,4,-47.2,-0.08,10.4824,0.49,-0.84,0.3
2018-04-19,930,13,19.2,17,2.2,1448,-6.4,2.89,0.0,0.0,1.0,0,1,3,0,4,-83.2,-0.14,17.05445,0.69,-2.39,0.26
2018-05-19,1573,12,20.5,42,2.1,2000,7.1,3.42,0.0,0.0,1.0,0,1,5,0,5,85.19999999999999,0.15,18.586,0.73,2.79,0.39
2018-03-23,128,3,1.9,81,1.1,525,-1.0,0.0,0.0,0.0,1.0,0,1,4,0,3,-3.0,-0.01,3.2166999999999994,0.28,-0.03,0.32
2018-04-09,644,11,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,1.0,0,1,0,0,4,-13.2,-0.02,9.271,0.46,-0.19,0.32
2018-04-03,1677,8,17.3,71,0.5,1481,11.9,0.17,0.0,0.0,1.0,0,1,1,1,4,95.2,0.16,16.8534,0.68,2.7,0.39
2018-04-21,1730,15,25.0,13,4.1,2000,-5.3,2.98,0.0,0.0,1.0,0,1,5,0,4,-79.5,-0.14,19.97575,0.78,-2.8,0.25
2018-03-06,188,1,0.8,67,0.8,2000,-4.6,0.0,0.0,0.0,1.0,0,1,1,0,3,-4.6,-0.01,3.28655,0.28,-0.03,0.32
2018-05-26,987,0,17.0,59,1.1,1299,8.9,0.0,0.0,0.0,1.0,0,1,5,0,5,0.0,0.0,16.43625,0.67,0.0,0.32
2018-03-22,999,17,9.6,38,3.2,1606,-4.0,1.35,0.0,0.0,1.0,0,1,3,1,3,-68.0,-0.12,11.2709,0.52,-1.35,0.29
2018-03-10,972,16,8.3,37,3.8,1867,-5.5,1.73,0.0,0.0,1.0,0,1,5,0,3,-88.0,-0.15,10.4483,0.49,-1.57,0.28
2018-05-24,2825,18,22.6,39,2.8,1655,7.9,1.1,0.0,0.0,1.0,0,1,3,1,5,142.20000000000002,0.24,19.88245,0.77,4.77,0.45
2018-03-18,174,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,1.0,0,1,6,0,3,-6.9,-0.01,7.628500000000001,0.41,-0.08,0.32
2018-03-02,343,9,-4.6,34,1.2,1583,-18.1,0.87,0.0,0.0,1.0,0,1,4,1,3,-162.9,-0.28,2.3333000000000004,0.25,-0.65,0.31
2018-03-18,53,23,7.4,80,1.3,471,4.1,0.0,0.0,0.0,1.0,0,1,6,0,3,94.3,0.16,8.181000000000001,0.42,1.31,0.36
2018-03-13,912,22,13.5,81,2.8,933,10.2,0.0,0.0,0.0,1.0,0,1,1,0,3,224.4,0.39,13.6045,0.59,5.31,0.46
2018-05-12,16,9,11.8,95,1.0,168,11.0,0.14,3.0,0.0,1.0,0,1,5,1,5,99.0,0.17,11.87425,0.53,2.02,0.37
2018-03-25,359,10,8.4,65,1.8,229,2.1,1.67,0.0,0.0,1.0,0,1,6,0,3,21.0,0.04,9.57425,0.47,0.38,0.33
2018-04-10,376,1,9.0,44,1.0,1314,-2.6,0.0,0.0,0.0,1.0,0,1,1,0,4,-2.6,-0.0,10.694,0.5,-0.0,0.32
2018-03-20,494,21,2.3,40,3.3,2000,-9.9,0.0,0.0,0.0,1.0,0,1,1,0,3,-207.9,-0.36,6.326,0.37,-2.28,0.26
2018-04-29,138,5,9.7,63,1.1,1304,2.9,0.0,0.0,0.0,1.0,0,1,6,0,4,14.5,0.02,10.6768,0.5,0.21,0.33
2018-04-02,1779,19,19.1,60,3.4,1592,11.1,0.1,0.0,0.0,1.0,0,1,0,1,4,210.9,0.36,18.088,0.72,6.51,0.49
2018-04-11,0,13,15.6,38,4.7,1558,1.3,3.32,0.0,0.0,1.0,0,0,2,0,4,16.900000000000002,0.03,15.2249,0.63,0.46,0.33
2018-05-31,1550,16,27.3,38,2.9,1784,11.7,2.41,0.0,0.0,1.0,0,1,3,0,5,187.2,0.32,22.9352,0.86,7.34,0.51
2018-04-28,1404,13,21.2,31,2.8,1295,3.3,3.25,0.0,0.0,1.0,0,1,5,0,4,42.9,0.07,18.65735,0.74,1.31,0.36
2018-05-08,1096,14,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,1.0,0,1,1,0,5,120.4,0.21,19.7437,0.77,4.15,0.43
2018-03-22,648,13,9.9,29,3.2,1641,-7.3,2.91,0.0,0.0,1.0,0,1,3,0,3,-94.9,-0.16,11.6963,0.53,-1.87,0.27
2018-03-07,92,3,2.7,55,1.5,1989,-5.4,0.0,0.0,0.0,1.0,0,1,2,0,3,-16.200000000000003,-0.03,5.6205,0.35,-0.17,0.32
2018-04-09,1479,17,15.3,26,0.9,1257,-4.1,1.39,0.0,0.0,1.0,0,1,0,1,4,-69.69999999999999,-0.12,14.9744,0.63,-1.8,0.28
2018-03-18,106,4,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,1.0,0,1,6,0,3,-10.8,-0.02,7.80275,0.41,-0.16,0.32
2018-04-06,591,7,5.7,95,3.4,1136,4.9,0.02,0.0,0.0,1.0,0,1,4,1,4,34.300000000000004,0.06,5.942,0.36,0.36,0.33
2018-05-23,1833,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,1.0,0,1,2,0,5,165.9,0.29,15.20695,0.63,4.41,0.44
2018-03-08,100,9,3.4,90,1.5,386,1.9,0.21,0.5,0.0,1.0,0,1,3,1,3,17.099999999999998,0.03,4.0105,0.3,0.12,0.33
2018-03-09,195,6,2.5,71,1.1,1055,-2.2,0.0,0.0,0.0,1.0,0,1,4,0,3,-13.2,-0.02,4.414000000000001,0.31,-0.09,0.32
2018-05-12,29,20,15.7,97,0.3,343,15.2,0.0,1.0,0.0,1.0,0,1,5,0,5,304.0,0.52,15.6802,0.65,8.15,0.53
2018-05-10,0,4,12.0,79,0.6,1351,8.4,0.0,0.0,0.0,1.0,0,0,3,0,5,33.6,0.06,12.28875,0.55,0.74,0.34
2018-04-14,706,18,9.6,79,1.8,2000,6.1,0.39,0.0,0.0,1.0,0,1,5,1,4,109.8,0.19,10.16595,0.48,1.93,0.37
2018-04-02,993,15,23.7,43,2.8,1347,10.3,2.28,0.0,0.0,1.0,0,1,0,0,4,154.5,0.27,20.8158,0.8,5.62,0.47
2018-04-27,1278,22,14.7,63,1.4,554,7.7,0.0,0.0,0.0,1.0,0,1,4,0,4,169.4,0.29,14.6593,0.62,4.25,0.43
2018-04-18,845,11,15.5,22,1.4,1762,-6.1,2.82,0.0,0.0,1.0,0,1,2,0,4,-67.1,-0.12,15.071,0.63,-1.81,0.28
2018-05-02,206,11,18.0,85,1.1,411,15.4,0.45,0.0,0.0,1.0,0,1,2,0,5,169.4,0.29,17.71125,0.71,5.14,0.45
2018-05-28,2252,20,23.0,49,2.4,1905,11.7,0.07,0.0,0.0,1.0,0,1,0,0,5,234.0,0.4,20.61575,0.8,8.25,0.53
2018-03-07,97,5,2.5,63,1.3,1987,-3.8,0.0,0.0,0.0,1.0,0,1,2,0,3,-19.0,-0.03,4.942,0.33,-0.15,0.32
2018-05-31,1401,7,14.9,71,0.9,651,9.6,0.47,0.0,0.0,1.0,0,1,3,1,5,67.2,0.12,14.8362,0.62,1.78,0.37
2018-04-15,475,0,7.8,78,1.8,1741,4.1,0.0,0.0,0.0,1.0,0,1,6,0,4,0.0,0.0,8.6107,0.44,0.0,0.32
2018-03-25,139,3,5.5,83,0.9,186,2.8,0.0,0.0,0.0,1.0,0,1,6,0,3,8.399999999999999,0.01,6.3415,0.37,0.06,0.32
2018-05-23,43,3,14.9,96,2.2,636,14.2,0.0,0.5,0.0,1.0,0,1,2,0,5,42.6,0.07,14.8912,0.62,1.04,0.35
2018-03-03,55,5,0.8,39,1.0,1463,-11.6,0.0,0.0,0.0,1.0,0,1,5,0,3,-58.0,-0.1,5.39635,0.34,-0.54,0.31
2018-05-20,2310,17,22.4,23,2.4,2000,0.2,1.89,0.0,0.0,1.0,0,1,6,1,5,3.4000000000000004,0.01,19.05435,0.75,0.19,0.33
2018-03-06,997,8,-0.7,76,1.0,1461,-4.4,0.2,0.0,0.0,1.0,0,1,1,1,3,-35.2,-0.06,1.3064000000000002,0.22,-0.08,0.32
2018-04-12,1664,17,18.6,22,3.7,1978,-3.5,1.72,0.0,0.0,1.0,0,1,3,1,4,-59.5,-0.1,16.8411,0.68,-1.68,0.28
2018-05-01,1536,14,23.0,64,2.8,520,15.8,1.59,0.0,0.0,1.0,0,1,1,0,5,221.2,0.38,21.317,0.82,8.1,0.53
2018-03-21,70,4,1.3,39,2.3,2000,-11.1,0.0,0.0,0.0,1.0,0,1,2,0,3,-44.4,-0.08,5.7286,0.35,-0.46,0.31
2018-03-21,320,22,1.2,87,0.9,1802,-0.7,0.0,0.0,0.0,1.0,0,1,2,0,3,-15.4,-0.03,2.15095,0.24,-0.06,0.32
2018-05-14,1095,12,20.0,62,1.8,428,12.4,2.38,0.0,0.0,1.0,0,1,0,0,5,148.8,0.26,18.8505,0.74,4.9,0.45
2018-05-31,2164,20,23.1,58,2.9,1950,14.3,0.06,0.0,0.0,1.0,0,1,3,0,5,286.0,0.49,21.1134,0.81,10.35,0.59
2018-03-10,208,7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,1.0,0,1,5,1,3,-17.5,-0.03,2.5456,0.26,-0.08,0.32
2018-04-18,975,13,17.7,16,2.8,1824,-8.4,3.27,0.0,0.0,1.0,0,1,2,0,4,-109.2,-0.19,16.2216,0.66,-3.08,0.24
2018-05-08,1976,8,16.9,54,1.7,2000,7.5,1.08,0.0,0.0,1.0,0,1,1,1,5,60.0,0.1,16.2928,0.67,1.63,0.36
2018-03-28,1035,21,14.2,70,0.8,723,8.7,0.0,0.0,0.0,1.0,0,1,2,0,3,182.7,0.31,14.2495,0.61,4.42,0.44
2018-03-09,510,12,6.8,51,1.0,1617,-2.6,1.13,0.0,0.0,1.0,0,1,4,0,3,-31.200000000000003,-0.05,8.87515,0.45,-0.44,0.31
2018-05-02,294,23,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,1.0,0,1,2,0,5,181.7,0.31,9.775,0.47,3.03,0.4
2018-04-27,140,4,10.2,65,1.5,970,3.9,0.0,0.0,0.0,1.0,0,1,4,0,4,15.6,0.03,11.02775,0.51,0.33,0.33
2018-03-25,90,4,5.3,82,1.0,200,2.4,0.0,0.0,0.0,1.0,0,1,6,0,3,9.6,0.02,6.2108,0.37,0.12,0.33
2018-03-08,32,6,3.1,89,0.2,903,1.4,0.0,1.5,0.0,1.0,0,1,3,0,3,8.399999999999999,0.01,3.7897,0.29,0.04,0.32
2018-03-12,222,0,3.5,46,1.1,1040,-7.0,0.0,0.0,0.0,1.0,0,1,0,0,3,-0.0,-0.0,6.767,0.38,-0.0,0.32
2018-04-28,1882,18,18.9,30,2.6,1995,0.9,1.05,0.0,0.0,1.0,0,1,5,1,4,16.2,0.03,17.206,0.69,0.52,0.34
2018-04-07,458,20,4.2,44,4.1,2000,-6.9,0.0,0.0,0.0,1.0,0,1,5,0,4,-138.0,-0.24,7.372400000000001,0.4,-1.77,0.28
2018-04-21,2032,17,23.2,12,3.6,2000,-7.8,1.69,0.0,0.0,1.0,0,1,5,1,4,-132.6,-0.23,18.9892,0.75,-4.37,0.21
2018-03-31,1025,19,15.3,41,2.0,1751,2.1,0.08,0.0,0.0,1.0,0,1,5,1,3,39.9,0.07,15.0404,0.63,1.05,0.35
2018-04-27,1922,8,11.6,58,1.4,1150,3.6,0.79,0.0,0.0,1.0,0,1,4,1,4,28.8,0.05,12.2699,0.55,0.61,0.34
2018-03-28,258,6,9.6,84,0.7,301,7.0,0.0,0.0,0.0,1.0,0,1,2,0,3,42.0,0.07,10.0312,0.48,0.7,0.34
2018-05-26,1690,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,1.0,0,1,5,0,5,161.6,0.28,23.49725,0.88,6.58,0.49
2018-03-31,1072,12,18.2,38,4.2,1189,3.6,2.41,0.0,0.0,1.0,0,1,5,0,3,43.2,0.07,16.938299999999998,0.69,1.19,0.35
2018-05-22,29,22,16.8,87,0.6,447,14.6,0.0,0.5,0.0,1.0,0,1,1,0,5,321.2,0.55,16.635550000000002,0.68,9.15,0.56
2018-05-16,151,13,21.8,97,2.4,682,21.2,0.06,35.0,0.0,1.0,0,1,2,0,5,275.6,0.47,21.67955,0.83,10.19,0.58
2018-05-20,1999,15,21.0,28,1.7,2000,1.7,1.16,0.0,0.0,1.0,0,1,6,0,5,25.5,0.04,18.426,0.73,0.74,0.34
2018-05-30,1187,12,23.2,64,3.0,1305,16.0,2.08,0.0,0.0,1.0,0,1,2,0,5,192.0,0.33,21.4774,0.82,7.09,0.5
2018-03-07,620,15,10.2,34,2.3,1919,-4.9,1.19,0.0,0.0,1.0,0,1,2,0,3,-73.5,-0.13,11.7609,0.53,-1.53,0.28
2018-03-15,8,5,14.5,94,2.0,487,13.5,0.0,0.0,0.0,1.0,0,1,3,0,3,67.5,0.12,14.5,0.61,1.74,0.37
2018-05-03,911,16,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,1.0,0,1,3,0,5,54.4,0.09,13.23945,0.58,1.19,0.35
2018-04-06,598,11,8.3,69,4.1,1217,2.9,1.81,0.0,0.0,1.0,0,1,4,0,4,31.9,0.05,9.3571,0.46,0.47,0.34
2018-03-13,571,11,12.6,49,1.4,988,2.1,0.84,0.0,0.0,1.0,0,1,1,0,3,23.1,0.04,13.13295,0.57,0.53,0.34
2018-05-14,167,3,11.9,95,1.5,180,11.1,0.0,0.0,0.0,1.0,0,1,0,0,5,33.3,0.06,11.9715,0.54,0.72,0.34
2018-04-25,1593,21,15.9,35,1.4,1999,0.4,0.0,0.0,0.0,1.0,0,1,2,0,4,8.4,0.01,15.3995,0.64,0.15,0.33
2018-05-30,167,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,1.0,0,1,2,0,5,62.0,0.11,17.965600000000002,0.72,1.98,0.37
2018-03-01,61,7,2.6,89,4.3,320,0.9,0.0,0.0,0.0,1.0,0,1,3,1,3,6.3,0.01,3.31995,0.28,0.03,0.32
2018-03-04,26,20,11.3,80,1.2,1978,7.9,0.0,0.0,0.0,1.0,0,1,6,0,3,158.0,0.27,11.652,0.53,3.15,0.4
2018-05-05,1024,11,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,1.0,0,1,5,0,5,71.5,0.12,18.35035,0.73,2.2,0.38
2018-05-22,45,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,1.0,0,1,1,1,5,311.6,0.54,17.48065,0.7,9.44,0.57
2018-05-25,2227,19,22.0,40,1.6,1658,7.7,0.47,0.0,0.0,1.0,0,1,4,1,5,146.3,0.25,19.525,0.76,4.88,0.45
2018-03-30,880,22,12.7,76,1.5,521,8.5,0.0,0.0,0.0,1.0,0,1,4,0,3,187.0,0.32,12.9376,0.57,4.14,0.43
2018-04-12,144,5,7.1,57,0.8,1746,-0.8,0.0,0.0,0.0,1.0,0,1,3,0,4,-4.0,-0.01,8.8501,0.44,-0.09,0.32
2018-05-01,166,5,18.0,85,0.8,346,15.4,0.0,0.0,0.0,1.0,0,1,1,0,5,77.0,0.13,17.71125,0.71,2.3,0.38
2018-04-07,852,13,7.4,22,4.5,1964,-12.9,2.98,0.0,0.0,1.0,0,1,5,0,4,-167.70000000000002,-0.29,10.4459,0.49,-3.03,0.25
2018-03-14,786,7,14.1,69,1.1,1692,8.4,0.0,0.0,0.0,1.0,0,1,2,1,3,58.8,0.1,14.1682,0.6,1.42,0.36
2018-03-14,1478,19,17.9,54,2.9,2000,8.4,0.04,0.0,0.0,1.0,0,1,2,1,3,159.6,0.27,17.0398,0.69,4.6,0.44
2018-03-30,1156,16,20.7,36,3.6,811,5.0,1.82,0.0,0.0,1.0,0,1,4,0,3,80.0,0.14,18.5176,0.73,2.59,0.39
2018-05-15,563,1,17.5,78,0.6,277,13.6,0.0,0.0,0.0,1.0,0,1,1,0,5,13.6,0.02,17.137,0.69,0.34,0.33
2018-04-19,1198,16,19.8,25,4.4,1132,-0.8,2.02,0.0,0.0,1.0,0,1,3,0,4,-12.8,-0.02,17.61375,0.71,-0.35,0.31
2018-04-11,0,3,11.6,81,3.1,687,8.4,0.0,0.0,0.0,1.0,0,0,2,0,4,25.200000000000003,0.04,11.90305,0.54,0.48,0.34
2018-05-20,1325,22,16.8,29,1.2,2000,-1.3,0.0,0.0,0.0,1.0,0,1,6,0,5,-28.6,-0.05,15.90185,0.65,-0.8,0.3
2018-04-06,572,14,7.4,56,3.5,461,-0.8,1.04,0.0,0.0,1.0,0,1,4,0,4,-11.2,-0.02,9.1182,0.45,-0.18,0.32
2018-05-02,131,19,12.6,93,3.9,831,11.4,0.0,0.0,0.0,1.0,0,1,2,1,5,216.6,0.37,12.67315,0.56,4.69,0.44
