Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,DayOfWeek,RushHour,VSW,VSW%,ComfortIndex,ComfortIndexScaled,ComfortAdd
2018-05-14,1.9442105263157892,8,13.8,79,0.9,313,10.2,0.44,0.0,0.0,1.0,No Holiday,Yes,0,1,81.6,0.14,13.88085,0.62,0.39
2018-05-14,1.0063157894736845,9,15.1,74,0.6,437,10.4,0.76,0.0,0.0,1.0,No Holiday,Yes,0,1,93.60000000000001,0.16,15.014199999999999,0.66,0.4
2018-05-14,0.6621052631578948,10,16.6,67,0.9,479,10.4,1.23,0.0,0.0,1.0,No Holiday,Yes,0,0,104.0,0.18,16.21885,0.7,0.42
2018-05-14,0.8378947368421052,11,18.5,65,1.4,463,11.7,2.07,0.0,0.0,1.0,No Holiday,Yes,0,0,128.7,0.22,17.73,0.75,0.44
2018-05-14,0.9947368421052633,12,20.0,62,1.8,428,12.4,2.38,0.0,0.0,1.0,No Holiday,Yes,0,0,148.8,0.26,18.8505,0.78,0.47
2018-05-14,0.9484210526315788,13,21.8,59,1.9,404,13.4,2.74,0.0,0.0,1.0,No Holiday,Yes,0,0,174.20000000000002,0.3,20.15385,0.82,0.5
2018-05-14,1.0252631578947369,14,23.1,56,1.6,391,13.8,2.67,0.0,0.0,1.0,No Holiday,Yes,0,0,193.20000000000002,0.33,21.018800000000002,0.85,0.53
2018-05-14,1.0747368421052632,15,24.0,59,1.6,353,15.4,2.24,0.0,0.0,1.0,No Holiday,Yes,0,0,231.0,0.4,21.85775,0.88,0.58
2018-05-14,1.3505263157894736,16,24.3,54,2.6,346,14.3,1.81,0.0,0.0,1.0,No Holiday,Yes,0,0,228.8,0.39,21.8206,0.88,0.57
2018-05-14,1.8326315789473684,17,24.4,51,1.9,466,13.5,1.42,0.0,0.0,1.0,No Holiday,Yes,0,1,229.5,0.39,21.731949999999998,0.87,0.57
2018-05-14,2.1957894736842105,19,22.7,56,1.8,598,13.4,0.31,0.0,0.0,1.0,No Holiday,Yes,0,1,254.6,0.44,20.7156,0.84,0.59
2018-05-14,1.9105263157894736,20,21.4,64,2.1,411,14.3,0.02,0.0,0.0,1.0,No Holiday,Yes,0,0,286.0,0.49,20.0338,0.82,0.61
2018-05-14,1.826315789473684,21,20.5,67,1.4,357,14.1,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,296.09999999999997,0.51,19.411,0.8,0.61
2018-05-14,1.5768421052631578,22,19.6,71,0.6,325,14.1,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,310.2,0.53,18.786550000000002,0.78,0.61
2018-05-14,0.9694736842105264,23,18.8,73,0.8,291,13.8,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,317.40000000000003,0.55,18.161450000000002,0.76,0.61
2018-05-15,0.6463157894736842,0,18.1,77,0.5,287,13.9,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,0.0,0.0,17.6446,0.74,0.34
2018-05-15,0.4347368421052631,1,17.5,78,0.6,277,13.6,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,13.6,0.02,17.137,0.73,0.35
2018-05-15,0.2336842105263158,2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,24.8,0.04,16.7282,0.71,0.35
2018-05-15,0.0957894736842105,3,16.6,74,0.4,402,11.9,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,35.7,0.06,16.2997,0.7,0.36
2018-05-15,0.0210526315789473,4,16.1,74,0.8,440,11.4,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,45.6,0.08,15.871200000000002,0.69,0.37
2018-05-15,0.0336842105263157,5,15.7,76,0.6,330,11.4,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,57.0,0.1,15.541599999999999,0.68,0.38
2018-05-15,0.4336842105263158,6,15.4,84,0.8,235,12.7,0.03,0.0,0.0,1.0,No Holiday,Yes,1,0,76.19999999999999,0.13,15.3208,0.67,0.39
2018-05-15,1.1463157894736842,7,16.2,79,1.2,239,12.5,0.36,0.0,0.0,1.0,No Holiday,Yes,1,1,87.5,0.15,16.00365,0.69,0.4
2018-05-15,2.0094736842105263,8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,1.0,No Holiday,Yes,1,1,98.4,0.17,17.7136,0.75,0.42
2018-05-15,1.0505263157894738,9,20.8,53,0.8,381,10.8,1.58,0.0,0.0,1.0,No Holiday,Yes,1,1,97.2,0.17,19.17145,0.79,0.43
2018-05-15,0.7178947368421053,10,22.7,37,0.9,879,7.2,2.18,0.0,0.0,1.0,No Holiday,Yes,1,0,72.0,0.12,19.8587,0.81,0.4
2018-05-15,0.8357894736842105,11,24.8,36,1.8,973,8.7,2.7,0.0,0.0,1.0,No Holiday,Yes,1,0,95.69999999999999,0.16,21.1744,0.86,0.43
2018-05-15,0.9557894736842104,12,26.3,36,1.1,1133,10.0,2.88,0.0,0.0,1.0,No Holiday,Yes,1,0,120.0,0.21,22.1464,0.89,0.46
2018-05-15,0.9789473684210528,13,27.8,34,1.5,1306,10.4,3.14,0.0,0.0,1.0,No Holiday,Yes,1,0,135.20000000000002,0.23,22.9721,0.91,0.48
2018-05-15,0.991578947368421,14,28.5,33,0.9,1348,10.6,2.51,0.0,0.0,1.0,No Holiday,Yes,1,0,148.4,0.26,23.341,0.93,0.5
2018-05-15,1.1157894736842104,15,29.1,38,1.7,1602,13.3,1.89,0.0,0.0,1.0,No Holiday,Yes,1,0,199.5,0.34,24.1214,0.95,0.56
2018-05-15,1.376842105263158,16,28.8,37,2.4,1629,12.6,1.44,0.0,0.0,1.0,No Holiday,Yes,1,0,201.6,0.35,23.84505,0.94,0.57
2018-05-15,1.8957894736842105,17,28.5,43,1.7,1404,14.6,1.06,0.0,0.0,1.0,No Holiday,Yes,1,1,248.2,0.43,24.110999999999997,0.95,0.62
2018-05-15,2.208421052631579,19,26.9,49,0.9,1063,15.2,0.1,0.0,0.0,1.0,No Holiday,Yes,1,1,288.8,0.5,23.421799999999998,0.93,0.66
2018-05-15,1.9031578947368424,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,318.0,0.55,23.2497,0.92,0.69
2018-05-15,1.888421052631579,21,25.6,56,0.7,884,16.1,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,338.1,0.58,22.913800000000002,0.91,0.7
2018-05-15,1.568421052631579,22,25.0,59,0.6,742,16.4,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,360.79999999999995,0.62,22.63225,0.9,0.72
2018-05-15,0.7347368421052631,23,24.8,60,1.0,795,16.5,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,379.5,0.65,22.534,0.9,0.74
2018-05-16,0.5389473684210526,0,24.4,63,0.8,745,16.8,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,0.0,0.0,22.38535,0.89,0.34
2018-05-16,0.3705263157894737,1,24.1,67,0.5,686,17.5,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,17.5,0.03,22.3576,0.89,0.35
2018-05-16,-0.0052631578947368,2,23.9,69,0.3,531,17.8,0.0,0.2,0.0,1.0,No Holiday,Yes,2,0,35.6,0.06,22.2973,0.89,0.37
2018-05-16,0.0168421052631578,3,22.6,89,0.7,327,20.6,0.0,0.8,0.0,1.0,No Holiday,Yes,2,0,61.800000000000004,0.11,22.10995,0.89,0.4
2018-05-16,-0.0273684210526315,4,22.3,86,0.5,387,19.8,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,79.2,0.14,21.6994,0.87,0.42
2018-05-16,-0.1031578947368421,5,22.3,87,0.6,399,20.0,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,100.0,0.17,21.7423,0.87,0.44
2018-05-16,-0.0157894736842105,6,22.1,94,0.9,269,21.0,0.0,2.0,0.0,1.0,No Holiday,Yes,2,0,126.0,0.22,21.8492,0.88,0.47
2018-05-16,0.2284210526315789,7,22.0,95,0.7,342,21.1,0.0,0.0,0.0,1.0,No Holiday,Yes,2,1,147.70000000000002,0.25,21.79375,0.88,0.49
2018-05-16,0.1484210526315789,8,22.4,93,1.2,683,21.2,0.04,0.0,0.0,1.0,No Holiday,Yes,2,1,169.6,0.29,22.09585,0.89,0.51
2018-05-16,-0.0557894736842105,9,22.8,93,3.1,569,21.6,0.06,4.0,0.0,1.0,No Holiday,Yes,2,1,194.4,0.33,22.48045,0.9,0.54
2018-05-16,-0.0726315789473684,10,22.8,95,1.7,176,21.9,0.05,1.0,0.0,1.0,No Holiday,Yes,2,0,219.0,0.38,22.57175,0.9,0.57
2018-05-16,0.0978947368421052,11,22.7,93,4.8,832,21.5,0.17,0.0,0.0,1.0,No Holiday,Yes,2,0,236.5,0.41,22.3843,0.89,0.59
2018-05-16,-0.0957894736842105,12,22.9,87,4.0,1497,20.6,0.22,0.0,0.0,1.0,No Holiday,Yes,2,0,247.20000000000002,0.42,22.2994,0.89,0.6
2018-05-16,0.0010526315789473,13,21.8,97,2.4,682,21.2,0.06,35.0,0.0,1.0,No Holiday,Yes,2,0,275.59999999999997,0.47,21.67955,0.87,0.62
2018-05-16,0.1031578947368421,14,22.0,96,2.9,1327,21.3,0.39,0.0,0.0,1.0,No Holiday,Yes,2,0,298.2,0.51,21.835,0.88,0.64
2018-05-16,0.0947368421052631,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,1.0,No Holiday,Yes,2,0,319.5,0.55,21.835,0.88,0.67
2018-05-16,0.0768421052631578,16,21.8,97,1.8,206,21.2,0.18,0.0,0.0,1.0,No Holiday,Yes,2,0,339.2,0.58,21.67955,0.87,0.68
2018-05-16,0.1621052631578947,17,21.9,97,3.2,207,21.3,0.14,0.5,0.0,1.0,No Holiday,Yes,2,1,362.1,0.62,21.7779,0.88,0.71
2018-05-16,0.4336842105263158,18,21.9,97,2.1,191,21.3,0.08,0.0,0.0,1.0,No Holiday,Yes,2,1,383.40000000000003,0.66,21.7779,0.88,0.73
2018-05-16,0.2673684210526316,19,21.9,97,2.2,196,21.3,0.01,0.0,0.0,1.0,No Holiday,Yes,2,1,404.7,0.7,21.7779,0.88,0.76
2018-05-16,0.1978947368421052,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,1.0,No Holiday,Yes,2,0,424.0,0.73,21.67955,0.87,0.77
2018-05-16,0.2610526315789473,21,21.8,97,1.3,160,21.2,0.0,0.5,0.0,1.0,No Holiday,Yes,2,0,445.2,0.77,21.67955,0.87,0.8
2018-05-16,0.2621052631578947,22,21.9,97,1.5,164,21.3,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,468.6,0.81,21.7779,0.88,0.82
2018-05-16,0.0789473684210526,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,492.2,0.85,21.87625,0.88,0.85
2018-05-17,-0.0336842105263157,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,1.0,No Holiday,Yes,3,0,0.0,0.0,21.87625,0.88,0.34
2018-05-17,-0.0063157894736842,1,22.0,97,2.1,192,21.4,0.0,0.5,0.0,1.0,No Holiday,Yes,3,0,21.4,0.04,21.87625,0.88,0.36
2018-05-17,-0.0757894736842105,2,21.8,97,1.3,175,21.2,0.0,1.0,0.0,1.0,No Holiday,Yes,3,0,42.4,0.07,21.67955,0.87,0.38
2018-05-17,-0.1178947368421052,3,21.8,98,0.6,113,21.4,0.0,2.5,0.0,1.0,No Holiday,Yes,3,0,64.19999999999999,0.11,21.7197,0.87,0.4
2018-05-17,-0.1042105263157894,4,19.2,98,2.4,1965,18.8,0.0,19.0,0.0,1.0,No Holiday,Yes,3,0,75.2,0.13,19.1483,0.79,0.41
2018-05-17,-0.1010526315789473,5,18.8,97,0.9,1927,18.3,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,91.5,0.16,18.72905,0.78,0.42
2018-05-17,-0.0852631578947368,6,18.9,98,0.3,338,18.5,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,111.0,0.19,18.851599999999998,0.78,0.44
2018-05-17,-0.0736842105263157,7,19.1,98,0.3,125,18.7,0.0,0.0,0.0,1.0,No Holiday,Yes,3,1,130.9,0.22,19.049400000000002,0.79,0.45
2018-05-17,0.0021052631578947,8,19.7,98,0.5,1958,19.3,0.12,13.5,0.0,1.0,No Holiday,Yes,3,1,154.4,0.27,19.642799999999998,0.81,0.48
2018-05-17,-0.1284210526315789,9,19.7,98,0.5,659,19.3,0.05,10.0,0.0,1.0,No Holiday,Yes,3,1,173.70000000000002,0.3,19.642799999999998,0.81,0.5
2018-05-17,-0.0094736842105263,10,20.1,98,1.2,885,19.7,0.13,2.0,0.0,1.0,No Holiday,Yes,3,0,197.0,0.34,20.038400000000003,0.82,0.52
2018-05-17,0.0336842105263157,11,20.4,98,0.9,300,20.0,0.25,2.5,0.0,1.0,No Holiday,Yes,3,0,220.0,0.38,20.335099999999997,0.83,0.55
2018-05-17,0.3336842105263158,12,21.7,96,0.8,1773,21.0,0.81,1.5,0.0,1.0,No Holiday,Yes,3,0,252.0,0.43,21.5416,0.87,0.59
2018-05-17,0.4652631578947368,13,23.4,83,1.7,1944,20.3,1.5,0.0,0.0,1.0,No Holiday,Yes,3,0,263.90000000000003,0.45,22.56785,0.9,0.62
2018-05-17,0.2126315789473684,14,23.4,81,0.6,1921,19.9,0.5,0.0,0.0,1.0,No Holiday,Yes,3,0,278.59999999999997,0.48,22.469949999999997,0.9,0.63
2018-05-17,0.0378947368421052,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,1.0,No Holiday,Yes,3,0,328.5,0.56,22.57175,0.9,0.69
2018-05-17,-0.0505263157894736,16,22.9,95,0.4,385,22.0,0.31,0.0,0.0,1.0,No Holiday,Yes,3,0,352.0,0.6,22.668999999999997,0.9,0.71
2018-05-17,-0.02,17,22.7,96,0.4,249,22.0,0.11,2.5,0.0,1.0,No Holiday,Yes,3,1,374.0,0.64,22.5196,0.9,0.73
2018-05-17,0.2957894736842105,18,22.6,97,1.1,304,22.0,0.07,1.5,0.0,1.0,No Holiday,Yes,3,1,396.0,0.68,22.466350000000002,0.9,0.76
2018-05-17,-0.1273684210526315,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,1.0,No Holiday,Yes,3,1,410.40000000000003,0.71,22.1284,0.89,0.77
2018-05-17,-0.14,20,21.3,97,2.8,388,20.7,0.0,12.5,0.0,1.0,No Holiday,Yes,3,0,414.0,0.71,21.1878,0.86,0.75
2018-05-17,-0.1389473684210526,21,20.5,97,1.1,726,20.0,0.0,4.0,0.0,1.0,No Holiday,Yes,3,0,420.0,0.72,20.401,0.83,0.74
2018-05-17,-0.1305263157894736,22,20.2,98,0.5,468,19.8,0.0,6.0,0.0,1.0,No Holiday,Yes,3,0,435.6,0.75,20.1373,0.82,0.75
2018-05-17,-0.1210526315789473,23,20.0,98,1.8,589,19.6,0.0,2.5,0.0,1.0,No Holiday,Yes,3,0,450.8,0.77,19.9395,0.82,0.76
2018-05-18,-0.0221052631578947,0,19.3,97,1.8,523,18.8,0.0,1.0,0.0,1.0,No Holiday,Yes,4,0,0.0,0.0,19.2208,0.79,0.34
2018-05-18,-0.0357894736842105,1,19.0,97,1.5,278,18.5,0.0,1.0,0.0,1.0,No Holiday,Yes,4,0,18.5,0.03,18.92575,0.78,0.35
2018-05-18,-0.1073684210526315,2,18.8,98,1.5,237,18.4,0.0,0.5,0.0,1.0,No Holiday,Yes,4,0,36.8,0.06,18.7527,0.78,0.37
2018-05-18,-0.1084210526315789,3,18.3,98,1.6,320,17.9,0.0,2.0,0.0,1.0,No Holiday,Yes,4,0,53.699999999999996,0.09,18.258200000000002,0.76,0.38
2018-05-18,-0.1347368421052631,4,18.1,98,1.7,223,17.7,0.0,1.0,0.0,1.0,No Holiday,Yes,4,0,70.8,0.12,18.0604,0.76,0.4
2018-05-18,-0.1273684210526315,5,17.8,98,1.0,457,17.4,0.0,0.5,0.0,1.0,No Holiday,Yes,4,0,87.0,0.15,17.7637,0.75,0.41
2018-05-18,-0.0768421052631578,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,102.0,0.18,17.3681,0.74,0.42
2018-05-18,0.0631578947368421,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,1.0,No Holiday,Yes,4,1,113.39999999999999,0.19,16.576900000000002,0.71,0.42
2018-05-18,0.2631578947368421,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,1.0,No Holiday,Yes,4,1,128.0,0.22,16.379099999999998,0.7,0.44
2018-05-18,0.291578947368421,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,1.0,No Holiday,Yes,4,1,145.79999999999998,0.25,16.576900000000002,0.71,0.45
2018-05-18,0.32,10,16.3,97,1.0,693,15.8,0.37,0.0,0.0,1.0,No Holiday,Yes,4,0,158.0,0.27,16.270300000000002,0.7,0.46
2018-05-18,0.2126315789473684,11,16.6,96,0.7,539,15.9,0.41,0.0,0.0,1.0,No Holiday,Yes,4,0,174.9,0.3,16.553800000000003,0.71,0.47
2018-05-18,0.0368421052631578,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,1.0,No Holiday,Yes,4,0,190.8,0.33,16.553800000000003,0.71,0.49
2018-05-18,0.3778947368421053,13,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,1.0,No Holiday,Yes,4,0,201.5,0.35,16.615299999999998,0.71,0.5
2018-05-18,0.5757894736842105,14,16.7,88,1.5,1760,14.6,0.72,0.0,0.0,1.0,No Holiday,Yes,4,0,204.4,0.35,16.5548,0.71,0.5
2018-05-18,0.7957894736842105,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,1.0,No Holiday,Yes,4,0,211.5,0.36,16.5185,0.71,0.5
2018-05-18,1.086315789473684,16,17.0,82,1.9,2000,13.8,0.84,0.0,0.0,1.0,No Holiday,Yes,4,0,220.8,0.38,16.7525,0.72,0.51
2018-05-18,1.4747368421052631,17,17.2,81,1.2,2000,13.9,0.57,0.0,0.0,1.0,No Holiday,Yes,4,1,236.3,0.41,16.917849999999998,0.72,0.53
2018-05-18,2.2221052631578946,18,17.5,79,1.5,2000,13.8,0.57,0.0,0.0,1.0,No Holiday,Yes,4,1,248.4,0.43,17.1535,0.73,0.54
2018-05-18,1.6852631578947368,19,17.0,76,1.5,2000,12.7,0.29,0.0,0.0,1.0,No Holiday,Yes,4,1,241.29999999999998,0.41,16.67,0.71,0.53
2018-05-18,1.3010526315789477,20,16.2,76,2.1,2000,11.9,0.02,0.0,0.0,1.0,No Holiday,Yes,4,0,238.0,0.41,15.9756,0.69,0.52
2018-05-18,1.171578947368421,21,15.3,73,2.3,2000,10.4,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,218.4,0.38,15.1812,0.67,0.5
2018-05-18,1.1273684210526316,22,14.2,73,1.9,2000,9.4,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,206.8,0.36,14.24455,0.64,0.48
2018-05-18,0.751578947368421,23,13.2,68,1.8,2000,7.4,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,170.20000000000002,0.29,13.428799999999999,0.61,0.44
2018-05-19,0.5673684210526316,0,12.2,67,1.2,2000,6.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,0.0,0.0,12.61745,0.58,0.34
2018-05-19,0.5536842105263158,1,11.4,74,1.3,2000,6.9,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,6.9,0.01,11.843300000000001,0.56,0.34
2018-05-19,0.3957894736842105,2,11.1,74,1.9,2000,6.6,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,13.2,0.02,11.5862,0.55,0.34
2018-05-19,0.1789473684210526,3,10.7,73,1.3,2000,6.0,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,18.0,0.03,11.264299999999999,0.54,0.35
2018-05-19,0.0663157894736842,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,23.2,0.04,11.094,0.54,0.35
2018-05-19,0.0505263157894736,5,10.4,71,1.1,2000,5.3,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,26.5,0.05,11.05395,0.53,0.35
2018-05-19,0.0884210526315789,6,10.5,70,1.0,2000,5.2,0.03,0.0,0.0,1.0,No Holiday,Yes,5,0,31.200000000000003,0.05,11.16,0.54,0.35
2018-05-19,0.3010526315789473,7,11.4,0,1.4,2000,4.5,0.46,0.0,0.0,1.0,No Holiday,Yes,5,1,31.5,0.05,13.105,0.6,0.35
2018-05-19,0.6484210526315789,8,13.7,57,1.4,2000,5.3,1.28,0.0,0.0,1.0,No Holiday,Yes,5,1,42.4,0.07,13.889199999999999,0.62,0.36
2018-05-19,0.8231578947368421,9,15.7,49,1.6,2000,5.0,2.0,0.0,0.0,1.0,No Holiday,Yes,5,1,45.0,0.08,15.363399999999999,0.67,0.37
2018-05-19,0.9484210526315788,10,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,1.0,No Holiday,Yes,5,0,51.0,0.09,16.38325,0.7,0.38
2018-05-19,1.2,11,19.0,44,1.4,2000,6.4,3.12,0.0,0.0,1.0,No Holiday,Yes,5,0,70.4,0.12,17.614,0.74,0.39
2018-05-19,1.4978947368421052,12,20.5,42,2.1,2000,7.1,3.42,0.0,0.0,1.0,No Holiday,Yes,5,0,85.19999999999999,0.15,18.586,0.77,0.41
2018-05-19,1.805263157894737,13,21.9,39,2.0,2000,7.3,3.52,0.0,0.0,1.0,No Holiday,Yes,5,0,94.89999999999999,0.16,19.417299999999997,0.8,0.42
2018-05-19,2.082105263157895,14,22.8,39,2.6,1983,8.1,3.39,0.0,0.0,1.0,No Holiday,Yes,5,0,113.39999999999999,0.19,20.01535,0.82,0.44
2018-05-19,2.2294736842105265,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,1.0,No Holiday,Yes,5,0,124.50000000000001,0.21,20.642899999999997,0.84,0.46
2018-05-19,2.3210526315789477,17,24.5,35,1.8,1927,8.0,1.93,0.0,0.0,1.0,No Holiday,Yes,5,1,136.0,0.23,20.925,0.85,0.47
2018-05-19,2.094736842105263,19,22.6,34,1.5,2000,5.9,0.51,0.0,0.0,1.0,No Holiday,Yes,5,1,112.10000000000001,0.19,19.6597,0.81,0.44
2018-05-19,1.8126315789473684,20,20.9,34,1.4,2000,4.4,0.03,0.0,0.0,1.0,No Holiday,Yes,5,0,88.0,0.15,18.5768,0.77,0.41
2018-05-19,1.7157894736842103,21,19.5,34,1.3,2000,3.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,67.2,0.12,17.685,0.75,0.39
2018-05-19,1.5210526315789474,22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,48.400000000000006,0.08,16.984299999999998,0.72,0.37
2018-05-19,1.0726315789473684,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,50.6,0.09,16.1991,0.7,0.38
2018-05-20,0.88,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,0.0,0.0,15.37815,0.67,0.34
2018-05-20,0.5926315789473684,1,14.7,43,1.2,2000,2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,2.2,0.0,14.6373,0.65,0.34
2018-05-20,0.34,2,13.9,43,0.9,2000,1.5,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,3.0,0.01,14.0881,0.63,0.34
2018-05-20,0.2073684210526316,3,13.5,41,1.0,2000,0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,1.2000000000000002,0.0,13.8245,0.62,0.34
2018-05-20,0.0578947368421052,4,12.8,44,0.8,2000,0.8,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,3.2,0.01,13.3236,0.61,0.34
2018-05-20,0.0105263157894736,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,5.5,0.01,12.7996,0.59,0.34
2018-05-20,0.0421052631578947,6,11.6,46,0.8,2000,0.3,0.05,0.0,0.0,1.0,No Holiday,Yes,6,0,1.7999999999999998,0.0,12.4613,0.58,0.34
2018-05-20,0.2010526315789473,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,1.0,No Holiday,Yes,6,1,0.0,0.0,12.989700000000001,0.6,0.34
2018-05-20,0.3936842105263158,8,14.1,38,1.0,2000,0.0,0.72,0.0,0.0,1.0,No Holiday,Yes,6,1,0.0,0.0,14.2364,0.64,0.34
2018-05-20,0.5536842105263158,9,16.0,34,1.3,2000,0.1,1.0,0.0,0.0,1.0,No Holiday,Yes,6,1,0.9,0.0,15.4555,0.67,0.34
2018-05-20,0.7884210526315789,10,17.0,37,1.4,2000,2.1,0.94,0.0,0.0,1.0,No Holiday,Yes,6,0,21.0,0.04,16.13375,0.7,0.35
2018-05-20,0.9084210526315788,11,18.7,30,1.9,2000,0.7,1.66,0.0,0.0,1.0,No Holiday,Yes,6,0,7.699999999999999,0.01,17.083,0.73,0.34
2018-05-20,1.2242105263157894,12,18.8,31,1.2,2000,1.2,0.92,0.0,0.0,1.0,No Holiday,Yes,6,0,14.399999999999999,0.02,17.16815,0.73,0.35
2018-05-20,1.483157894736842,13,19.9,33,1.4,2000,3.1,1.28,0.0,0.0,1.0,No Holiday,Yes,6,0,40.300000000000004,0.07,17.9101,0.75,0.37
2018-05-20,1.6105263157894736,14,20.3,30,1.8,2000,2.1,1.01,0.0,0.0,1.0,No Holiday,Yes,6,0,29.400000000000002,0.05,18.067,0.76,0.36
2018-05-20,1.946315789473684,15,21.0,28,1.7,2000,1.7,1.16,0.0,0.0,1.0,No Holiday,Yes,6,0,25.5,0.04,18.426,0.77,0.36
2018-05-20,2.0978947368421053,16,22.2,23,2.2,2000,0.0,1.66,0.0,0.0,1.0,No Holiday,Yes,6,0,0.0,0.0,18.939049999999998,0.79,0.34
2018-05-20,2.273684210526316,17,22.4,23,2.4,2000,0.2,1.89,0.0,0.0,1.0,No Holiday,Yes,6,1,3.4000000000000004,0.01,19.05435,0.79,0.34
2018-05-20,2.1,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,1.0,No Holiday,Yes,6,1,-9.5,-0.02,18.1666,0.76,0.33
2018-05-20,1.7852631578947369,20,19.0,26,1.5,2000,-0.9,0.02,0.0,0.0,1.0,No Holiday,Yes,6,0,-18.0,-0.03,17.1685,0.73,0.32
2018-05-20,1.5642105263157895,21,17.8,26,1.3,2000,-1.9,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-39.9,-0.07,16.4569,0.71,0.3
2018-05-20,1.236842105263158,22,16.8,29,1.2,2000,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-28.6,-0.05,15.90185,0.69,0.31
2018-05-20,0.8347368421052631,23,15.8,30,1.1,2000,-1.7,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-39.1,-0.07,15.2995,0.67,0.31
2018-05-21,0.5431578947368421,0,15.3,29,1.3,2000,-2.6,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-0.0,-0.0,14.9876,0.66,0.34
2018-05-21,0.2842105263157894,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-2.4,-0.0,14.5,0.64,0.34
2018-05-21,0.1178947368421052,2,13.9,0,0.9,2000,-2.1,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-4.2,-0.01,14.23,0.64,0.33
2018-05-21,0.0157894736842105,3,13.0,0,0.8,2000,-2.5,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-7.5,-0.01,13.825,0.62,0.33
