Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
02/09/2018,2.0475,20,26.9,56,1.6,2000,17.3,0.0,0.0,0.0,autumn,No Holiday,Yes
02/09/2018,1.94875,21,26.2,62,2.3,2000,18.3,0.0,0.0,0.0,autumn,No Holiday,Yes
02/09/2018,1.63875,22,25.7,64,1.1,2000,18.3,0.0,0.0,0.0,autumn,No Holiday,Yes
02/09/2018,1.05875,23,25.1,65,2.2,2000,18.0,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.70375,0,24.7,67,1.2,2000,18.1,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.405,1,24.5,68,0.5,2000,18.1,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.15125,2,24.3,68,1.0,2000,18.0,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.01375,3,24.2,70,0.3,2000,18.3,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.05875,4,24.0,70,1.2,2000,18.1,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.08,5,23.9,70,1.5,2000,18.0,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.57,6,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,1.35875,7,23.9,71,0.4,2000,18.3,0.02,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,1.725,8,24.2,70,1.4,2000,18.3,0.16,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.64875,9,23.6,86,1.2,336,21.1,0.14,2.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.2925,10,23.3,89,0.7,1716,21.3,0.2,0.5,0.0,autumn,No Holiday,Yes
03/09/2018,0.30375,11,23.7,86,0.6,1798,21.2,0.31,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.59125,12,23.9,83,1.1,1901,20.8,0.27,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.66375,13,24.9,78,1.5,1910,20.7,0.72,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,0.415,14,25.6,77,0.8,1930,21.2,0.78,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.07875,15,25.7,81,0.7,1825,22.1,0.43,0.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.20125,16,25.5,91,1.3,403,23.9,0.23,3.5,0.0,autumn,No Holiday,Yes
03/09/2018,-0.22125,17,22.7,96,4.9,452,22.0,0.07,13.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.10875,18,21.9,97,1.8,757,21.3,0.02,13.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.15875,19,21.7,97,0.2,1154,21.1,0.01,1.0,0.0,autumn,No Holiday,Yes
03/09/2018,-0.06125,20,21.5,97,0.3,2000,20.9,0.0,0.5,0.0,autumn,No Holiday,Yes
03/09/2018,-0.1125,21,21.6,97,0.5,646,21.0,0.0,0.5,0.0,autumn,No Holiday,Yes
03/09/2018,0.22375,22,21.7,97,0.4,440,21.1,0.0,0.5,0.0,autumn,No Holiday,Yes
03/09/2018,0.3575,23,21.7,97,0.8,838,21.1,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.375,0,21.4,97,0.1,404,20.8,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.3575,1,21.3,97,1.1,570,20.7,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.155,2,20.9,96,0.4,970,20.2,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.02875,3,20.6,97,0.2,500,20.1,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,-0.0175,4,20.4,97,2.7,704,19.9,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.02375,5,20.2,97,1.2,528,19.7,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.5025,6,20.0,97,0.0,647,19.5,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,1.36125,7,20.1,97,1.9,443,19.6,0.03,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,2.32375,8,20.5,90,1.9,490,18.7,0.53,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,1.10375,9,21.6,81,2.3,1669,18.1,1.2,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.7775,10,23.1,73,3.1,2000,17.9,2.24,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.925,11,24.5,64,2.7,2000,17.2,2.7,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.99375,12,25.8,57,2.8,2000,16.6,3.02,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.99625,13,26.5,58,2.8,2000,17.5,2.87,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,0.98375,14,27.4,52,3.8,1998,16.6,2.67,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,1.2225,15,26.7,51,3.4,2000,15.7,2.09,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,1.53625,16,27.1,47,4.3,2000,14.8,1.82,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,2.24125,17,27.6,47,3.3,2000,15.2,1.49,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,2.57375,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,2.515,21,22.9,55,3.0,2000,13.3,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,2.07,22,22.2,58,1.5,2000,13.5,0.0,0.0,0.0,autumn,No Holiday,Yes
04/09/2018,1.29125,23,21.7,60,0.5,2000,13.5,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.97875,0,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.685,1,20.9,66,1.1,2000,14.3,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.36625,2,20.6,72,0.9,2000,15.3,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.22,3,20.2,77,0.4,2000,16.0,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.025,4,19.9,81,0.2,2000,16.5,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.06125,5,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.595,6,19.8,82,0.5,2000,16.6,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.60875,7,19.8,79,0.9,2000,16.0,0.13,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,2.64,8,21.2,69,1.9,2000,15.2,0.74,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.24375,9,23.4,59,3.0,1974,14.9,1.46,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.80875,10,25.4,49,3.9,1996,13.9,2.13,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.92125,11,26.4,47,2.9,2000,14.1,2.38,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.09,12,27.1,44,5.0,2000,13.7,2.8,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.04875,13,27.3,46,4.8,1983,14.6,2.92,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,0.98625,14,27.9,42,5.0,1914,13.7,2.79,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.16375,15,28.1,43,5.1,1929,14.3,2.65,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.5575,16,28.2,37,4.0,1987,12.1,2.03,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,2.335,17,27.7,40,5.0,2000,12.8,1.51,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,2.47125,20,24.5,64,2.0,2000,17.2,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,2.28,21,23.9,75,2.3,1975,19.1,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.9975,22,23.6,82,1.8,1673,20.3,0.0,0.0,0.0,autumn,No Holiday,Yes
05/09/2018,1.27375,23,23.0,83,1.8,1469,19.9,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.95375,0,22.5,83,0.5,1593,19.4,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.67875,1,21.9,85,0.2,1410,19.2,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.41375,2,21.6,86,0.2,1353,19.1,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.15,3,21.5,85,0.1,1282,18.8,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.01875,4,21.6,87,0.4,951,19.3,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.05875,5,21.7,87,0.6,846,19.4,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.6,6,21.4,84,0.8,1506,18.5,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.5475,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,2.5875,8,21.8,77,0.9,1419,17.5,0.43,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.2325,9,23.5,72,0.5,1485,18.1,0.95,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.79375,10,24.6,70,1.2,1454,18.7,0.96,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.92625,11,25.9,63,2.5,1693,18.3,1.32,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.05125,12,26.9,60,2.3,1592,18.4,1.67,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.06125,13,28.0,52,2.3,1642,17.2,1.85,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.04,14,27.9,47,3.2,1869,15.5,1.65,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.11125,15,27.8,48,3.0,1880,15.7,0.93,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.365,16,26.9,55,3.9,1909,17.0,0.54,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.65625,17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,2.2375,19,25.3,71,3.3,2000,19.6,0.05,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,2.125,20,25.1,71,3.6,2000,19.4,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,2.06375,21,24.6,70,2.5,2000,18.7,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,1.80125,22,24.3,71,2.5,1992,18.6,0.0,0.0,0.0,autumn,No Holiday,Yes
06/09/2018,0.4525,23,23.9,71,4.7,1982,18.3,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.445,0,21.3,82,3.5,1933,18.0,0.0,1.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.18125,1,21.6,77,2.6,1777,17.3,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.07375,2,21.3,76,2.2,1559,16.8,0.0,0.5,0.0,autumn,No Holiday,Yes
07/09/2018,0.07375,3,21.1,75,1.8,1551,16.4,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,-0.01875,4,20.8,66,1.5,1719,14.2,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.05875,5,20.5,67,1.2,1649,14.1,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.53,6,20.2,70,1.6,1690,14.5,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.4325,7,20.3,74,1.8,1372,15.5,0.07,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,2.575,8,20.5,78,2.5,1250,16.5,0.32,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.2425,9,21.3,63,2.7,1969,13.9,1.15,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.87,10,22.6,58,1.8,1962,13.9,2.02,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,0.985,11,23.8,51,3.5,1970,13.0,2.62,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.26625,12,24.2,50,3.8,2000,13.1,2.85,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.14875,13,24.3,50,2.9,2000,13.2,2.37,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.23375,14,25.2,43,3.2,1981,11.7,2.59,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.48875,15,24.7,44,4.2,2000,11.6,1.92,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.72125,16,25.2,39,2.8,1987,10.2,1.65,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,2.47875,17,24.5,37,3.2,2000,8.8,1.04,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,2.70625,19,22.6,39,2.8,2000,7.9,0.14,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,2.19875,20,21.6,43,1.4,2000,8.4,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,2.14375,21,20.6,48,2.1,2000,9.1,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.995,22,19.8,51,1.2,2000,9.3,0.0,0.0,0.0,autumn,No Holiday,Yes
07/09/2018,1.45375,23,19.4,50,2.8,2000,8.6,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.13375,0,19.2,53,3.7,2000,9.3,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.00125,1,18.9,55,2.3,2000,9.6,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.615,2,18.5,57,2.3,2000,9.8,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.38,3,17.8,60,0.2,2000,9.9,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.10625,4,17.2,66,0.6,2000,10.7,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.03375,5,16.7,70,0.8,2000,11.1,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.1525,6,16.2,70,0.3,2000,10.7,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.38875,7,16.0,70,1.1,2000,10.5,0.11,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.78375,8,17.1,57,1.0,1979,8.5,0.76,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,0.945,9,19.9,51,0.6,1906,9.4,1.46,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.12,10,22.2,43,0.9,1891,9.0,2.09,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.22375,11,24.2,41,1.5,1818,10.1,2.62,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.34125,12,25.2,36,2.4,1995,9.0,2.93,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.63125,13,26.1,32,3.0,1985,8.1,3.06,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.6925,14,26.8,31,2.8,2000,8.2,2.96,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.99,15,26.9,33,2.9,1997,9.2,2.65,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.17875,16,27.7,32,1.4,2000,9.4,2.05,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.45875,17,27.2,35,1.7,2000,10.3,1.32,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.56875,18,25.7,38,1.5,2000,10.3,0.64,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.2225,19,24.0,41,1.9,2000,9.9,0.1,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.18,20,22.8,45,2.0,2000,10.2,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,2.0975,21,22.1,49,1.7,2000,10.8,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.84375,22,21.5,51,2.0,2000,10.9,0.0,0.0,0.0,autumn,No Holiday,Yes
08/09/2018,1.1775,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.23125,0,19.6,53,1.5,2000,9.7,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.79375,1,18.8,54,0.1,2000,9.2,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.48625,2,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.24375,3,17.4,57,0.6,2000,8.7,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.08,4,17.0,59,0.0,2000,8.9,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,-0.04375,5,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.06875,6,15.8,69,0.9,2000,10.1,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.2075,7,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.555,8,17.4,56,0.8,2000,8.5,0.49,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.75375,9,20.4,51,1.8,2000,9.9,1.43,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.91,10,22.9,45,1.5,2000,10.3,2.1,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.06375,11,24.4,41,1.3,1982,10.2,2.61,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.275,12,25.9,39,1.2,1950,10.8,2.89,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.54,13,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.8275,14,28.2,29,2.0,2000,8.4,3.09,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.09625,15,28.9,27,1.8,2000,8.0,2.9,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.37375,16,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.50125,17,27.7,33,1.1,2000,9.9,1.21,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.71,18,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.29125,19,24.1,56,2.5,2000,14.7,0.04,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.1625,20,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,2.025,21,22.2,57,1.2,2000,13.2,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,1.36375,22,21.8,54,1.6,2000,12.0,0.0,0.0,0.0,autumn,No Holiday,Yes
09/09/2018,0.92625,23,21.2,56,2.5,2000,12.0,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.74,0,20.7,57,1.8,2000,11.8,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.35875,1,20.5,58,1.7,2000,11.9,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.165,2,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,-0.03,3,19.7,60,1.9,2000,11.7,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,-0.015,4,19.4,61,1.6,2000,11.6,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.0325,5,19.1,62,1.6,2000,11.6,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.61375,6,18.7,64,0.9,2000,11.7,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.57875,7,18.9,63,1.8,2000,11.6,0.09,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,2.5975,8,20.1,57,1.6,2000,11.3,0.73,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.15625,9,22.3,52,1.9,2000,11.9,1.43,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.8275,10,24.0,47,1.6,1996,11.9,2.08,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,0.9175,11,25.3,44,1.2,1948,12.1,2.59,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.11875,12,26.7,40,1.4,2000,11.9,2.92,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.07125,13,27.1,38,1.7,2000,11.5,2.56,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.08,14,27.8,37,1.4,1983,11.7,2.67,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.31125,15,27.6,38,1.4,2000,11.9,2.09,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.58375,16,27.5,39,1.5,2000,12.3,1.46,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,2.43375,17,26.6,40,1.4,2000,11.8,0.69,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,2.55,20,23.4,48,1.8,2000,11.7,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,2.3625,21,22.5,48,1.4,2000,10.9,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.97375,22,21.7,50,1.6,2000,10.8,0.0,0.0,0.0,autumn,No Holiday,Yes
10/09/2018,1.27875,23,20.8,51,1.7,2000,10.2,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.8875,0,20.1,52,1.5,2000,9.9,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.5775,1,19.5,52,1.3,2000,9.3,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.29375,2,18.9,52,1.1,2000,8.8,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.07625,3,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,-0.00875,4,17.7,52,1.5,2000,7.7,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.0725,5,17.2,54,1.3,2000,7.7,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.5975,6,17.0,55,1.2,2000,7.8,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.695,7,16.9,55,1.4,2000,7.7,0.07,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,2.71125,8,17.8,53,1.4,2000,8.0,0.51,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.2925,9,19.8,49,1.9,2000,8.7,1.24,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,0.9025,10,21.9,43,1.1,2000,8.7,1.89,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.015,11,23.7,40,2.0,2000,9.2,2.6,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.24,12,24.5,40,1.3,1973,10.0,2.64,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.1275,13,25.7,40,2.2,1997,11.0,2.98,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.14375,14,25.8,37,1.5,1995,9.9,2.22,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.2775,15,26.0,40,1.9,2000,11.3,1.53,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.65875,16,25.5,44,1.4,2000,12.3,1.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,2.46375,17,25.4,44,1.2,2000,12.2,0.84,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,2.34,20,22.9,48,1.2,2000,11.2,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,2.2725,21,22.2,50,1.3,2000,11.2,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,2.085,22,21.6,52,1.9,2000,11.3,0.0,0.0,0.0,autumn,No Holiday,Yes
11/09/2018,1.3,23,20.9,53,1.8,2000,10.9,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.93625,0,20.2,54,1.2,2000,10.5,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.61375,1,19.6,56,1.2,2000,10.5,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.3275,2,19.0,56,0.9,2000,10.0,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.12125,3,18.4,57,1.3,2000,9.7,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.01875,4,18.0,59,1.5,2000,9.8,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.05125,5,17.5,60,1.6,2000,9.6,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.57,6,17.0,63,1.3,2000,9.8,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.68875,7,16.8,61,1.3,2000,9.2,0.06,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.2925,9,20.8,48,1.1,2000,9.3,1.38,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,0.90375,10,22.7,45,1.5,2000,10.1,2.08,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.02125,11,24.8,44,2.1,1955,11.7,2.55,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.20625,12,26.3,44,1.2,1966,13.0,2.91,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.0825,13,26.8,45,1.8,1984,13.8,2.6,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.10875,14,26.9,45,1.6,2000,13.9,2.27,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.31375,15,27.7,41,1.6,1969,13.2,1.98,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.6175,16,27.8,42,1.7,1974,13.7,1.98,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,2.41125,17,27.8,41,1.9,1999,13.3,1.27,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,2.4325,20,24.0,56,0.5,1890,14.6,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,2.265,21,23.2,57,1.1,2000,14.2,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,2.03,22,22.6,60,1.0,2000,14.4,0.0,0.0,0.0,autumn,No Holiday,Yes
12/09/2018,1.38625,23,22.2,62,0.8,2000,14.5,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.96,0,21.9,62,1.0,1822,14.2,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.67,1,21.5,65,1.0,2000,14.6,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.29625,2,21.2,66,0.8,2000,14.5,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.13,3,20.9,68,1.7,2000,14.7,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.05,4,20.7,69,1.3,2000,14.8,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.06,5,20.5,70,1.2,2000,14.8,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.56875,6,20.3,71,1.6,2000,14.8,0.0,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.56,7,20.5,69,1.4,2000,14.6,0.03,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,2.66125,8,20.9,68,1.3,2000,14.7,0.18,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.4025,9,21.8,64,1.6,2000,14.6,0.52,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.89375,10,22.7,61,0.9,2000,14.7,0.82,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,0.965,11,23.5,61,1.2,2000,15.5,0.95,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.14875,12,24.3,59,1.5,2000,15.7,1.12,0.0,0.0,autumn,No Holiday,Yes
13/09/2018,1.0175,13,25.1,56,2.0,1964,15.6,1.41,0.0,0.0,autumn,No Holiday,Yes
